ID,test_type,basin_valley,Depth (m),qc (MPa),fs (kPa),u2 (kPa),Vs (m/s),qt (MPa),Rf (%),γ (kN/m³),"σ,v (kPa)",u0 (kPa),"σ',v (kPa)",Qt (-),Qtn (-),Fr (%),Bq (-),U2 (-),SBT (-),SBTn (-),Mod. SBTn (-),n,Ic (-),Ic SBT (-),Ib (-)
477,CPT,Pinzgau Saalach valley,0.63,20.33,285.1,0,0,20.44,1.39,19,11.97,6.18,5.79,3529.19,684.17,1.4,0,0,6,6,7,0.43,1.51,1.79,67.76
477,CPT,Pinzgau Saalach valley,0.64,20.43,280.8,0,0,20.43,1.36,19,12.16,6.28,5.88,3470.68,674.09,1.36,0,0,6,6,7,0.42,1.5,1.79,69.25
477,CPT,Pinzgau Saalach valley,0.65,20.52,268,0,0,20.56,1.28,19,12.35,6.38,5.97,3439.88,660.22,1.28,0,0,6,6,7,0.42,1.48,1.76,73.12
477,CPT,Pinzgau Saalach valley,0.66,20.74,241.7,0,0,21.23,1.18,19,12.54,6.47,6.07,3497.3,654.55,1.18,0,0,6,6,7,0.4,1.45,1.73,79.15
477,CPT,Pinzgau Saalach valley,0.67,22.42,238.5,0,0,22.1,1.09,19,12.73,6.57,6.16,3587.17,656.25,1.09,0,0,6,6,7,0.39,1.42,1.69,84.88
477,CPT,Pinzgau Saalach valley,0.68,23.15,241.7,0,0,22.71,1.06,19,12.92,6.67,6.25,3632.05,662.9,1.07,0,0,6,6,7,0.39,1.41,1.68,86.71
477,CPT,Pinzgau Saalach valley,0.69,22.57,245,0,0,23.07,1.07,19,13.11,6.77,6.34,3636.63,669.09,1.07,0,0,6,6,7,0.39,1.41,1.67,86.57
477,CPT,Pinzgau Saalach valley,0.7,23.51,252,0,0,23.32,1.07,19,13.3,6.87,6.43,3622.58,671.41,1.07,0,0,6,6,7,0.39,1.4,1.67,86.75
477,CPT,Pinzgau Saalach valley,0.71,23.88,248,0,0,23.88,1.26,19,13.49,6.97,6.52,3657.3,721.39,1.26,0,0,6,6,7,0.41,1.46,1.72,74.69
477,CPT,Pinzgau Saalach valley,0.72,24.25,402.3,0,0,24.84,1.5,19,13.68,7.06,6.62,3751.31,786.43,1.5,0,0,6,8,7,0.43,1.51,1.77,63.54
477,CPT,Pinzgau Saalach valley,0.73,26.38,470.2,0,0,25.37,1.79,19,13.87,7.16,6.71,3778.89,848.86,1.79,0,0,6,8,7,0.45,1.57,1.82,54.09
477,CPT,Pinzgau Saalach valley,0.74,25.47,487.3,0,0,25.34,1.91,19,14.06,7.26,6.8,3724.56,864.45,1.91,0,0,6,8,7,0.46,1.59,1.84,50.83
477,CPT,Pinzgau Saalach valley,0.75,24.18,493.1,0,0,23.84,2.04,19,14.25,7.36,6.89,3457.44,835.41,2.04,0,0,6,8,7,0.47,1.62,1.88,47.64
477,CPT,Pinzgau Saalach valley,0.76,21.89,478.4,0,0,20.57,2.33,19,14.44,7.46,6.98,2943.02,766.11,2.33,0,0,6,8,7,0.5,1.69,1.97,41.88
477,CPT,Pinzgau Saalach valley,0.77,15.64,463.7,0,0,17.66,2.6,19,14.63,7.55,7.08,2494.01,694.25,2.6,0,0,5,8,7,0.52,1.75,2.04,37.57
477,CPT,Pinzgau Saalach valley,0.78,15.46,434.2,0,0,14.81,2.88,19,14.82,7.65,7.17,2063.5,614.3,2.88,0,0,5,8,7,0.54,1.81,2.13,33.94
477,CPT,Pinzgau Saalach valley,0.79,13.32,380.1,0,0,13.71,2.8,19,15.01,7.75,7.26,1886.45,568.81,2.8,0,0,5,8,7,0.55,1.81,2.14,34.78
477,CPT,Pinzgau Saalach valley,0.8,12.36,337.1,0,0,12.54,2.75,19,15.2,7.85,7.35,1703.48,521.2,2.76,0,0,5,8,7,0.55,1.82,2.16,35.27
477,CPT,Pinzgau Saalach valley,0.81,11.95,318,0,0,11.95,2.72,19,15.39,7.95,7.44,1602.62,495.37,2.72,0,0,5,8,7,0.55,1.83,2.17,35.64
477,CPT,Pinzgau Saalach valley,0.82,11.54,318.9,0,0,11.72,2.72,19,15.58,8.04,7.54,1553.05,484.9,2.72,0,0,5,8,7,0.55,1.83,2.17,35.57
477,CPT,Pinzgau Saalach valley,0.83,11.68,319.8,0,0,11.55,2.82,19,15.77,8.14,7.63,1512.15,481.75,2.82,0,0,5,8,7,0.56,1.85,2.19,34.41
477,CPT,Pinzgau Saalach valley,0.84,11.44,337.6,0,0,11.51,2.9,19,15.96,8.24,7.72,1488.96,481.94,2.9,0,0,5,8,7,0.56,1.86,2.2,33.52
477,CPT,Pinzgau Saalach valley,0.85,11.42,342.5,0,0,11.42,2.96,19,16.15,8.34,7.81,1459.3,479.57,2.97,0,0,5,8,7,0.57,1.87,2.21,32.77
477,CPT,Pinzgau Saalach valley,0.86,11.39,335.2,0,0,11.4,2.94,19,16.34,8.44,7.9,1439.89,475.02,2.95,0,0,5,8,7,0.57,1.87,2.21,33.02
477,CPT,Pinzgau Saalach valley,0.87,11.38,327.8,0,0,11.47,2.75,19,16.53,8.53,8,1432.95,465.13,2.76,0,0,5,8,7,0.56,1.84,2.18,35.15
477,CPT,Pinzgau Saalach valley,0.88,11.65,284.1,0,0,11.65,2.13,19,16.72,8.63,8.09,1438.08,432.81,2.14,0,0,5,8,7,0.53,1.76,2.09,44.54
477,CPT,Pinzgau Saalach valley,0.89,11.91,133.1,0,0,11.85,1.56,19,16.91,8.73,8.18,1446.45,397.95,1.56,0,0,6,6,7,0.49,1.66,1.99,59.12
477,CPT,Pinzgau Saalach valley,0.9,11.98,135.8,0,0,11.98,1.13,19,17.1,8.83,8.27,1446.71,366.27,1.13,0,0,6,6,7,0.45,1.56,1.89,77.47
477,CPT,Pinzgau Saalach valley,0.91,12.05,138.5,0,0,12.3,1.14,19,17.29,8.93,8.36,1468.65,373.22,1.14,0,0,6,6,7,0.45,1.56,1.88,77.19
477,CPT,Pinzgau Saalach valley,0.92,12.86,146.7,0,0,13.14,1.1,19,17.48,9.03,8.45,1552.02,387.96,1.1,0,0,6,6,7,0.44,1.54,1.85,80.23
477,CPT,Pinzgau Saalach valley,0.93,14.5,147.1,0,0,14,1.05,19,17.67,9.12,8.55,1636.18,402.17,1.05,0,0,6,6,7,0.43,1.51,1.82,83.6
477,CPT,Pinzgau Saalach valley,0.94,14.64,147.5,0,0,14.83,1.03,19,17.86,9.22,8.64,1714.99,417.15,1.03,0,0,6,6,7,0.43,1.5,1.79,85.69
477,CPT,Pinzgau Saalach valley,0.95,15.36,161.9,0,0,16.4,0.97,19,18.05,9.32,8.73,1876.14,443.9,0.97,0,0,6,6,7,0.41,1.46,1.74,90.73
477,CPT,Pinzgau Saalach valley,0.96,19.2,166.9,0,0,18.43,0.9,19,18.24,9.42,8.82,2086.78,476.54,0.9,0,0,6,6,7,0.4,1.42,1.69,97.69
477,CPT,Pinzgau Saalach valley,0.97,20.73,167.3,0,0,20.17,0.82,19,18.43,9.52,8.91,2260.51,498.93,0.82,0,0,6,6,7,0.38,1.37,1.63,106.15
477,CPT,Pinzgau Saalach valley,0.98,20.58,161.9,0,0,19.72,0.82,19,18.62,9.61,9.01,2187.2,488.5,0.82,0,0,6,6,7,0.38,1.38,1.64,105.73
477,CPT,Pinzgau Saalach valley,0.99,17.84,156.5,0,0,19.2,0.75,19,18.81,9.71,9.1,2108.12,466.25,0.76,0,0,6,6,7,0.37,1.36,1.62,112.83
477,CPT,Pinzgau Saalach valley,1,19.18,116.1,0,0,18.22,0.68,19,19,9.81,9.19,1980.5,434.92,0.68,0,0,6,6,7,0.37,1.34,1.61,121.04
477,CPT,Pinzgau Saalach valley,1.01,17.64,101,0,0,17.92,0.56,19,19.19,9.91,9.28,1928.22,406.26,0.56,0,0,6,7,7,0.35,1.3,1.56,139.13
477,CPT,Pinzgau Saalach valley,1.02,16.93,85.8,0,0,17.15,0.53,19,19.38,10.01,9.37,1827.43,385.12,0.53,0,0,6,7,7,0.35,1.29,1.56,144.88
477,CPT,Pinzgau Saalach valley,1.03,16.87,83.7,0,0,16.87,0.5,19,19.57,10.1,9.47,1780.65,375.48,0.5,0,0,6,7,7,0.34,1.29,1.55,148.8
477,CPT,Pinzgau Saalach valley,1.04,16.82,85.1,0,0,16.91,0.5,19,19.76,10.2,9.56,1767.32,375.26,0.5,0,0,6,7,7,0.34,1.29,1.55,148.67
477,CPT,Pinzgau Saalach valley,1.05,17.04,86.6,0,0,16.82,0.53,19,19.95,10.3,9.65,1740.72,377.61,0.53,0,0,6,7,7,0.35,1.3,1.57,142.61
477,CPT,Pinzgau Saalach valley,1.06,16.59,97.6,0,0,16.59,0.58,19,20.14,10.4,9.74,1701.23,379.93,0.58,0,0,6,7,7,0.36,1.33,1.6,134
477,CPT,Pinzgau Saalach valley,1.07,16.15,105,0,0,16.01,0.65,19,20.33,10.5,9.83,1626.57,379.89,0.65,0,0,6,6,7,0.38,1.36,1.64,123.23
477,CPT,Pinzgau Saalach valley,1.08,15.31,108.6,0,0,15.6,0.69,19,20.52,10.59,9.93,1569.42,376.45,0.69,0,0,6,6,7,0.39,1.39,1.66,116.95
477,CPT,Pinzgau Saalach valley,1.09,15.34,109.7,0,0,15.17,0.72,19,20.71,10.69,10.02,1511.91,370.74,0.72,0,0,6,6,7,0.39,1.41,1.69,112.68
477,CPT,Pinzgau Saalach valley,1.1,14.85,110,0,0,14.68,0.75,19,20.9,10.79,10.11,1449.61,363.24,0.75,0,0,6,6,7,0.4,1.42,1.71,108.92
477,CPT,Pinzgau Saalach valley,1.11,13.84,110.3,0,0,13.93,0.79,19,21.09,10.89,10.2,1363.07,351.7,0.79,0,0,6,6,7,0.41,1.45,1.74,103.67
477,CPT,Pinzgau Saalach valley,1.12,13.09,110.5,0,0,13.09,0.84,19,21.28,10.99,10.29,1269.79,338.61,0.85,0,0,6,6,7,0.42,1.48,1.78,97.87
477,CPT,Pinzgau Saalach valley,1.13,12.35,110.6,0,0,12.19,0.92,19,21.47,11.09,10.38,1171.68,325.53,0.93,0,0,6,6,7,0.44,1.52,1.83,90.34
477,CPT,Pinzgau Saalach valley,1.14,11.13,116.9,0,0,11.2,1.11,19,21.66,11.18,10.48,1066.89,316.23,1.11,0,0,6,6,7,0.46,1.59,1.91,77.47
477,CPT,Pinzgau Saalach valley,1.15,10.12,144.8,0,0,10.31,1.35,19,21.85,11.28,10.57,973.93,309.08,1.35,0,0,6,6,7,0.49,1.67,1.99,65.41
477,CPT,Pinzgau Saalach valley,1.16,9.69,155.7,0,0,9.77,1.55,19,22.04,11.38,10.66,914.43,305.06,1.56,0,0,5,6,7,0.51,1.72,2.05,57.79
477,CPT,Pinzgau Saalach valley,1.17,9.5,155,0,0,9.46,1.64,19,22.23,11.48,10.75,877.84,299.93,1.64,0,0,5,6,7,0.52,1.75,2.08,55.1
477,CPT,Pinzgau Saalach valley,1.18,9.19,154.3,0,0,9.21,1.67,19,22.42,11.58,10.84,847.69,293.84,1.67,0,0,5,6,7,0.53,1.76,2.09,54.06
477,CPT,Pinzgau Saalach valley,1.19,8.96,152.5,0,0,9.06,1.68,19,22.61,11.67,10.94,826.47,289.16,1.68,0,0,5,6,7,0.53,1.76,2.1,53.7
477,CPT,Pinzgau Saalach valley,1.2,9.03,150,0,0,8.54,1.76,19,22.8,11.77,11.03,771.94,277.28,1.76,0,0,5,6,7,0.54,1.79,2.13,51.43
477,CPT,Pinzgau Saalach valley,1.21,7.62,147.5,0,0,7.77,1.84,19,22.99,11.87,11.12,696.42,258.62,1.85,0,0,5,6,7,0.55,1.82,2.17,48.97
477,CPT,Pinzgau Saalach valley,1.22,6.65,132.4,0,0,6.58,2.06,19,23.18,11.97,11.21,585.25,230.87,2.07,0,0,5,6,7,0.58,1.89,2.26,44.05
477,CPT,Pinzgau Saalach valley,1.23,5.49,126.7,0,0,5.8,2.19,19,23.37,12.07,11.3,510.78,210.04,2.19,0,0,5,6,7,0.59,1.94,2.32,41.45
477,CPT,Pinzgau Saalach valley,1.24,5.26,121,0,0,5.35,2.29,19,23.56,12.16,11.4,467.83,198.04,2.3,0,0,5,6,7,0.61,1.97,2.35,39.66
477,CPT,Pinzgau Saalach valley,1.25,5.32,119.4,0,0,5.32,2.24,19,23.75,12.26,11.49,461.23,195.42,2.25,0,0,5,6,7,0.61,1.97,2.35,40.25
477,CPT,Pinzgau Saalach valley,1.26,5.39,117.8,0,0,5.44,2.13,19,23.94,12.36,11.58,467.64,195.81,2.14,0,0,5,6,7,0.6,1.95,2.33,42.07
477,CPT,Pinzgau Saalach valley,1.27,5.61,110.6,0,0,5.58,1.98,19,24.13,12.46,11.67,476.4,195.97,1.99,0,0,5,6,7,0.59,1.92,2.3,44.81
477,CPT,Pinzgau Saalach valley,1.28,5.76,103.3,0,0,5.81,1.82,19,24.32,12.56,11.76,492.12,197.96,1.83,0,0,5,6,7,0.58,1.89,2.26,48.16
477,CPT,Pinzgau Saalach valley,1.29,6.08,103.5,0,0,5.9,1.66,19,24.51,12.65,11.86,495.77,195.64,1.67,0,0,5,6,7,0.57,1.86,2.23,51.9
477,CPT,Pinzgau Saalach valley,1.3,5.87,87.2,0,0,5.93,1.57,19,24.7,12.75,11.95,494.27,193.4,1.58,0,0,5,6,7,0.56,1.85,2.22,54.16
477,CPT,Pinzgau Saalach valley,1.31,5.84,89.2,0,0,5.85,1.46,19,24.89,12.85,12.04,483.64,187.61,1.47,0,0,5,6,7,0.56,1.83,2.2,57.12
477,CPT,Pinzgau Saalach valley,1.32,5.83,80.5,0,0,5.83,1.38,19,25.08,12.95,12.13,478.75,184.28,1.39,0,0,5,6,7,0.55,1.82,2.18,59.68
477,CPT,Pinzgau Saalach valley,1.33,5.83,71.9,0,0,5.83,1.25,19,25.27,13.05,12.22,474.77,179.72,1.25,0,0,5,6,7,0.54,1.79,2.16,64.28
477,CPT,Pinzgau Saalach valley,1.34,5.83,65.7,0,0,5.83,1.13,19,25.46,13.15,12.31,471.2,175.5,1.13,0,0,5,6,7,0.53,1.77,2.13,69.06
477,CPT,Pinzgau Saalach valley,1.35,5.83,59.4,0,0,5.85,1.05,19,25.65,13.24,12.41,469.7,173.17,1.06,0,0,5,6,7,0.52,1.75,2.11,72.44
477,CPT,Pinzgau Saalach valley,1.36,5.9,59.5,0,0,5.91,1,19,25.84,13.34,12.5,470.64,172.4,1.01,0,0,5,6,7,0.52,1.74,2.1,74.82
477,CPT,Pinzgau Saalach valley,1.37,5.99,59,0,0,5.68,1.04,19,26.03,13.44,12.59,449.17,167.65,1.04,0,0,5,6,7,0.53,1.76,2.12,72.51
477,CPT,Pinzgau Saalach valley,1.38,5.15,58.6,0,0,5.3,1.1,19,26.22,13.54,12.68,415.76,159.81,1.11,0,0,5,6,7,0.54,1.79,2.16,68.75
477,CPT,Pinzgau Saalach valley,1.39,4.76,57.6,0,0,4.88,1.16,19,26.41,13.64,12.77,379.61,150.55,1.17,0,0,5,6,7,0.55,1.83,2.2,65.17
477,CPT,Pinzgau Saalach valley,1.4,4.72,54.2,0,0,4.73,1.14,19,26.6,13.73,12.87,365.52,145.94,1.15,0,0,5,6,7,0.56,1.83,2.21,65.52
477,CPT,Pinzgau Saalach valley,1.41,4.71,50.6,0,0,4.71,1.04,19,26.79,13.83,12.96,361.35,142.4,1.05,0,0,5,6,7,0.55,1.81,2.19,69.65
477,CPT,Pinzgau Saalach valley,1.42,4.7,42,0,0,4.71,0.89,19,26.98,13.93,13.05,358.57,138.07,0.9,0,0,5,6,7,0.53,1.77,2.15,76.35
477,CPT,Pinzgau Saalach valley,1.43,4.71,33.4,0,0,4.7,0.78,19,27.17,14.03,13.14,355.57,134.24,0.78,0,0,5,6,7,0.52,1.74,2.12,82.58
477,CPT,Pinzgau Saalach valley,1.44,4.69,33.9,0,0,4.69,0.65,19,27.36,14.13,13.23,352.36,129.17,0.66,0,0,5,6,7,0.51,1.71,2.08,89.92
477,CPT,Pinzgau Saalach valley,1.45,4.67,24.5,0,0,4.67,0.52,19,27.55,14.22,13.33,348.68,124.15,0.53,0,0,6,6,7,0.49,1.67,2.04,99.03
477,CPT,Pinzgau Saalach valley,1.46,4.67,15.1,0,0,4.68,0.36,19,27.74,14.32,13.42,346.43,117.63,0.36,0,0,6,6,7,0.47,1.6,1.97,113.18
477,CPT,Pinzgau Saalach valley,1.47,4.7,11.1,0,0,4.7,0.2,19,27.93,14.42,13.51,345.56,110.19,0.2,0,0,6,6,7,0.43,1.52,1.88,131.04
477,CPT,Pinzgau Saalach valley,1.48,4.73,1.4,0,0,4.75,0.03,19,28.12,14.52,13.6,346.85,107,0.03,0,0,0,0,0,0.41,1.47,1.82,159.72
477,CPT,Pinzgau Saalach valley,1.49,4.81,-8.2,0,0,4.73,-0.1,19,28.31,14.62,13.69,343.15,343.15,-0.1,0,0,0,0,0,1,0,0,1010.55
477,CPT,Pinzgau Saalach valley,1.5,4.64,-7.6,0,0,4.65,-0.16,19,28.5,14.72,13.79,335.06,335.06,-0.16,0,0,0,0,0,1,0,0,2320.88
477,CPT,Pinzgau Saalach valley,1.51,4.49,-7,0,0,4.54,-0.15,19,28.69,14.81,13.88,324.8,324.8,-0.15,0,0,0,0,0,1,0,0,1576.42
477,CPT,Pinzgau Saalach valley,1.52,4.48,-5.7,0,0,4.49,-0.09,19,28.88,14.91,13.97,319.11,319.11,-0.09,0,0,0,0,0,1,0,0,814.41
477,CPT,Pinzgau Saalach valley,1.53,4.49,0.3,0,0,4.43,-0.02,19,29.07,15.01,14.06,313.29,313.29,-0.02,0,0,0,0,0,1,0,0,500.85
477,CPT,Pinzgau Saalach valley,1.54,4.33,3.1,0,0,4.37,0.1,19,29.26,15.11,14.15,306.67,98.57,0.1,0,0,6,6,7,0.42,1.49,1.85,135.72
477,CPT,Pinzgau Saalach valley,1.55,4.29,9.8,0,0,4.29,0.22,19,29.45,15.21,14.24,299.33,101.94,0.22,0,0,6,6,7,0.45,1.56,1.92,121.58
477,CPT,Pinzgau Saalach valley,1.56,4.26,14.8,0,0,4.26,0.37,19,29.64,15.3,14.34,295.29,107.28,0.37,0,0,6,6,7,0.48,1.64,2.01,106.41
477,CPT,Pinzgau Saalach valley,1.57,4.24,23,0,0,4.28,0.49,19,29.83,15.4,14.43,294.54,111.18,0.49,0,0,6,6,7,0.5,1.69,2.06,97.33
477,CPT,Pinzgau Saalach valley,1.58,4.34,24.7,0,0,4.26,0.57,19,30.02,15.5,14.52,291.29,112.96,0.57,0,0,5,6,7,0.51,1.72,2.09,91.27
477,CPT,Pinzgau Saalach valley,1.59,4.2,25,0,0,4.16,0.59,19,30.21,15.6,14.61,282.76,111.1,0.59,0,0,5,6,7,0.52,1.74,2.1,89.3
477,CPT,Pinzgau Saalach valley,1.6,3.95,23.5,0,0,4.01,0.59,19,30.4,15.7,14.7,270.79,107.64,0.59,0,0,5,6,7,0.52,1.75,2.12,88.04
477,CPT,Pinzgau Saalach valley,1.61,3.89,22.1,0,0,3.86,0.56,19,30.59,15.79,14.8,258.78,103.45,0.57,0,0,5,6,7,0.52,1.75,2.12,88.26
477,CPT,Pinzgau Saalach valley,1.62,3.75,19.4,0,0,3.56,0.55,19,30.78,15.89,14.89,237.03,96.39,0.55,0,0,5,6,7,0.53,1.77,2.15,86.44
477,CPT,Pinzgau Saalach valley,1.63,3.05,16.8,0,0,3.24,0.52,19,30.97,15.99,14.98,214.21,88.55,0.52,0,0,5,6,7,0.54,1.79,2.18,84.82
477,CPT,Pinzgau Saalach valley,1.64,2.93,14,0,0,2.95,0.5,19,31.16,16.09,15.07,193.98,81.74,0.51,0,0,5,6,7,0.55,1.81,2.21,82.44
477,CPT,Pinzgau Saalach valley,1.65,2.89,13.5,0,0,2.91,0.48,19,31.35,16.19,15.16,190.1,80.17,0.48,0,0,5,6,7,0.55,1.81,2.2,82.98
477,CPT,Pinzgau Saalach valley,1.66,2.93,14.2,0,0,2.93,0.49,19,31.54,16.28,15.26,189.73,80.4,0.49,0,0,5,6,7,0.55,1.81,2.2,82.6
477,CPT,Pinzgau Saalach valley,1.67,2.96,14.9,0,0,3.13,0.48,19,31.73,16.38,15.35,201.78,84.37,0.48,0,0,5,6,7,0.54,1.79,2.17,85.33
477,CPT,Pinzgau Saalach valley,1.68,3.5,15.6,0,0,3.41,0.44,19,31.92,16.48,15.44,218.79,89.34,0.45,0,0,5,6,7,0.52,1.75,2.13,90.29
477,CPT,Pinzgau Saalach valley,1.69,3.77,14.9,0,0,3.65,0.41,19,32.11,16.58,15.53,232.71,93.06,0.41,0,0,5,6,7,0.51,1.72,2.09,95.1
477,CPT,Pinzgau Saalach valley,1.7,3.67,14.2,0,0,3.9,0.36,19,32.3,16.68,15.62,247.87,96.46,0.36,0,0,6,6,7,0.5,1.68,2.04,101.75
477,CPT,Pinzgau Saalach valley,1.71,4.27,12.6,0,0,3.91,0.31,19,32.49,16.78,15.71,246.59,94.73,0.31,0,0,6,6,7,0.49,1.65,2.01,105.52
477,CPT,Pinzgau Saalach valley,1.72,3.78,9.1,0,0,3.78,0.25,19,32.68,16.87,15.81,236.96,90.41,0.26,0,0,6,6,7,0.48,1.64,2,107.67
477,CPT,Pinzgau Saalach valley,1.73,3.28,7.2,0,0,3.45,0.18,19,32.87,16.97,15.9,214.78,81.67,0.18,0,0,6,6,7,0.48,1.63,2,107.87
477,CPT,Pinzgau Saalach valley,1.74,3.28,2.5,0,0,3.3,0.11,19,33.06,17.07,15.99,203.99,76.53,0.11,0,0,6,6,7,0.47,1.61,1.98,110.2
477,CPT,Pinzgau Saalach valley,1.75,3.32,1.2,0,0,3.32,0.04,19,33.25,17.17,16.08,204.39,76.16,0.04,0,0,0,0,0,0.46,1.59,1.96,117.51
477,CPT,Pinzgau Saalach valley,1.76,3.36,0.6,0,0,3.41,0.02,19,33.44,17.27,16.17,208.78,79.35,0.02,0,0,0,0,0,0.47,1.62,1.98,124.17
477,CPT,Pinzgau Saalach valley,1.77,3.55,0.7,0,0,3.7,0.02,19,33.63,17.36,16.27,225.09,85.44,0.02,0,0,0,0,0,0.47,1.61,1.97,133.09
477,CPT,Pinzgau Saalach valley,1.78,4.17,0.9,0,0,3.87,0.08,19,33.82,17.46,16.36,234.45,85.13,0.08,0,0,0,0,0,0.44,1.54,1.89,124.21
477,CPT,Pinzgau Saalach valley,1.79,3.88,7.3,0,0,3.82,0.17,19,34.01,17.56,16.45,229.93,87.08,0.18,0,0,6,6,7,0.47,1.6,1.95,113.85
477,CPT,Pinzgau Saalach valley,1.8,3.39,11.7,0,0,3.57,0.35,19,34.2,17.66,16.54,213.82,87.74,0.35,0,0,6,6,7,0.51,1.71,2.07,96.76
477,CPT,Pinzgau Saalach valley,1.81,3.44,18.5,0,0,3.44,0.49,19,34.39,17.76,16.63,204.67,88.6,0.49,0,0,5,6,7,0.54,1.77,2.14,86.9
477,CPT,Pinzgau Saalach valley,1.82,3.48,19.9,0,0,3.54,0.61,19,34.58,17.85,16.73,209.48,93.03,0.61,0,0,5,6,7,0.55,1.81,2.17,81.02
477,CPT,Pinzgau Saalach valley,1.83,3.69,26.2,0,0,3.58,0.69,19,34.77,17.95,16.82,210.97,95.27,0.69,0,0,5,6,7,0.56,1.83,2.19,77.37
477,CPT,Pinzgau Saalach valley,1.84,3.57,27.7,0,0,3.5,0.78,19,34.96,18.05,16.91,204.87,94.85,0.79,0,0,5,6,7,0.57,1.86,2.23,72.57
477,CPT,Pinzgau Saalach valley,1.85,3.23,27.7,0,0,3.27,0.85,19,35.15,18.15,17,190,90.56,0.86,0,0,5,6,7,0.58,1.9,2.27,68.06
477,CPT,Pinzgau Saalach valley,1.86,2.99,27.8,0,0,3.08,0.91,19,35.34,18.25,17.09,178.35,87.1,0.92,0,0,5,6,7,0.6,1.94,2.31,64.53
477,CPT,Pinzgau Saalach valley,1.87,3.03,29,0,0,2.96,0.97,19,35.53,18.34,17.19,170.27,84.77,0.98,0,0,5,6,7,0.61,1.96,2.34,61.88
477,CPT,Pinzgau Saalach valley,1.88,2.87,29.3,0,0,2.88,1.01,19,35.72,18.44,17.28,164.81,83.24,1.03,0,0,5,6,7,0.61,1.98,2.36,60.01
477,CPT,Pinzgau Saalach valley,1.89,2.76,29.3,0,0,2.76,1.06,19,35.91,18.54,17.37,156.96,80.66,1.07,0,0,5,6,7,0.62,2,2.38,57.93
477,CPT,Pinzgau Saalach valley,1.9,2.66,29.1,0,0,2.68,1.09,19,36.1,18.64,17.46,151.68,78.86,1.1,0,0,5,6,7,0.63,2.02,2.4,56.69
477,CPT,Pinzgau Saalach valley,1.91,2.63,29,0,0,2.64,1.08,19,36.29,18.74,17.55,148.47,77.61,1.1,0,0,5,6,7,0.63,2.02,2.41,56.43
477,CPT,Pinzgau Saalach valley,1.92,2.63,27.8,0,0,2.63,1.07,19,36.48,18.84,17.64,146.99,77.01,1.09,0,0,5,6,7,0.63,2.02,2.41,56.56
477,CPT,Pinzgau Saalach valley,1.93,2.63,27.9,0,0,2.63,1.06,19,36.67,18.93,17.74,146.19,76.62,1.07,0,0,5,6,7,0.63,2.02,2.4,56.93
477,CPT,Pinzgau Saalach valley,1.94,2.63,27.7,0,0,2.63,1.02,19,36.86,19.03,17.83,145.55,76.06,1.03,0,0,5,6,7,0.63,2.01,2.39,57.93
477,CPT,Pinzgau Saalach valley,1.95,2.64,24.8,0,0,2.64,0.94,19,37.05,19.13,17.92,145.32,75.22,0.95,0,0,5,6,7,0.62,1.99,2.38,60.17
477,CPT,Pinzgau Saalach valley,1.96,2.66,21.9,0,0,2.65,0.86,19,37.24,19.23,18.01,144.95,74.3,0.87,0,0,5,6,7,0.61,1.98,2.36,62.5
477,CPT,Pinzgau Saalach valley,1.97,2.65,21.7,0,0,2.64,0.82,19,37.43,19.33,18.1,143.82,73.46,0.83,0,0,5,6,7,0.61,1.97,2.35,63.69
477,CPT,Pinzgau Saalach valley,1.98,2.62,21.3,0,0,2.61,0.76,19,37.62,19.42,18.2,141.5,71.91,0.77,0,0,5,6,7,0.61,1.96,2.33,65.32
477,CPT,Pinzgau Saalach valley,1.99,2.57,16.5,0,0,2.57,0.71,19,37.81,19.52,18.29,138.52,70.16,0.72,0,0,5,6,7,0.6,1.95,2.33,66.62
477,CPT,Pinzgau Saalach valley,2,2.53,16.7,0,0,2.53,0.66,19,38,19.62,18.38,135.35,68.36,0.67,0,0,5,6,7,0.6,1.94,2.32,67.78
477,CPT,Pinzgau Saalach valley,2.01,2.48,16.6,0,0,2.46,0.67,19,38.19,19.72,18.47,131.09,66.94,0.69,0,0,5,6,7,0.61,1.95,2.33,66.39
477,CPT,Pinzgau Saalach valley,2.02,2.37,16.5,0,0,2.39,0.7,19,38.38,19.82,18.56,126.58,65.42,0.71,0,0,5,6,7,0.61,1.97,2.35,64.9
477,CPT,Pinzgau Saalach valley,2.03,2.31,16.7,0,0,2.32,0.72,19,38.57,19.91,18.66,122.04,63.89,0.73,0,0,5,6,7,0.62,1.99,2.37,63.28
477,CPT,Pinzgau Saalach valley,2.04,2.26,16.8,0,0,2.26,0.75,19,38.76,20.01,18.75,118.65,62.86,0.76,0,0,5,6,7,0.62,2,2.39,61.77
477,CPT,Pinzgau Saalach valley,2.05,2.22,17.4,0,0,2.2,0.78,19,38.95,20.11,18.84,114.92,61.67,0.8,0,0,5,6,7,0.63,2.02,2.41,60.18
477,CPT,Pinzgau Saalach valley,2.06,2.14,17.5,0,0,2.15,0.83,19,39.14,20.21,18.93,111.37,60.67,0.85,0,0,5,6,7,0.64,2.04,2.43,58.25
477,CPT,Pinzgau Saalach valley,2.07,2.09,18.6,0,0,2.09,0.88,19,39.33,20.31,19.02,107.93,59.63,0.89,0,0,5,6,7,0.65,2.06,2.45,56.5
